School_Code,School_Name,Pct_First_Language_Not_English,Pct_English_Language_Learner,Pct_Students_With_Disabilities,Pct_High_Needs,Pct_Economically_Disadvantaged,Pct_African_American,Pct_Asian,Pct_Hispanic,Pct_White,Pct_Native_American,Pct_Native_Hawaiian_Pacific_Isla,Pct_MultiRace_NonHispanic,Pct_Males,Pct_Females,Average_Class_Size
2710040.0,Parker Road Preschool,47.4,19.0,24.1,44.0,14.7,2.2,35.8,9.5,47.0,1.7,0.0,3.9,52.6,47.4,14.2
2710305.0,Sherwood Middle School,29.5,1.7,13.5,25.5,9.5,2.8,27.9,6.3,59.8,0.2,0.0,3.0,50.5,49.5,22.0
2710505.0,Shrewsbury Sr High,22.7,2.5,11.6,19.9,8.0,1.9,20.6,7.5,67.1,0.2,0.1,2.6,46.7,53.1,16.3
2710035.0,Spring Street,22.3,1.3,11.0,18.3,5.9,1.1,23.4,5.4,64.5,0.0,0.0,5.6,49.2,50.8,21.5
2710025.0,Walter J Paton,17.5,1.1,14.8,20.2,4.1,0.5,17.2,7.7,70.2,0.3,0.0,4.1,55.5,44.5,21.3
2720005.0,Shutesbury Elementary,0.8,0.8,14.9,42.1,30.6,0.8,0.0,6.6,81.8,0.8,0.0,9.9,42.1,57.9,14.7
4770010.0,Silver Hill Horace Mann Charter School,6.9,3.9,0.0,27.5,24.7,2.8,2.5,18.7,74.3,0.2,0.0,1.6,51.3,48.7,21.7
7600505.0,Silver Lake Regional High,0.3,0.0,16.1,27.3,14.9,1.6,0.7,1.0,95.9,0.0,0.2,0.5,52.5,47.5,20.0
7600405.0,Silver Lake Regional Middle School,0.5,0.4,14.1,23.0,12.1,1.2,1.2,0.7,96.3,0.0,0.0,0.5,51.8,48.2,18.8
4740505.0,A North Central Charter Essential (District),1.9,0.8,24.1,48.6,31.1,4.3,2.2,16.8,75.1,0.0,0.0,1.6,47.6,52.4,12.1
2730005.0,Chace Street,2.0,1.7,17.6,35.1,23.5,1.5,0.0,2.7,93.6,0.0,0.0,2.2,52.7,47.3,21.2
2730008.0,North Elementary,0.2,0.0,10.1,30.0,22.7,1.6,1.2,3.6,91.9,0.0,0.0,1.8,49.0,51.0,21.7
2730305.0,Somerset Middle School,1.1,0.0,13.5,27.1,16.7,1.0,0.2,3.4,92.7,0.2,0.0,2.6,52.8,47.2,21.1
2730015.0,South,2.6,2.6,10.2,34.2,24.4,0.8,0.4,5.3,90.6,0.0,0.0,3.0,49.2,50.8,21.8
7630505.0,Somerset Berkley Regional High School,1.4,0.3,9.8,21.5,13.9,1.4,0.5,2.5,92.5,0.0,0.0,3.1,46.8,53.2,13.9
2740087.0,Albert F. Argenziano School at Lincoln Park,50.2,26.6,14.9,55.7,32.6,5.7,10.3,39.4,41.0,0.0,0.0,3.7,51.1,48.9,20.2
2740075.0,Arthur D Healey,49.8,21.5,24.3,72.2,53.5,13.8,6.8,48.4,28.0,0.0,0.0,3.0,49.5,50.5,16.1
2740015.0,Benjamin G Brown,12.7,1.7,8.5,20.8,13.1,0.0,9.7,8.5,72.0,0.4,0.0,9.3,49.2,50.8,18.5
2740005.0,Capuano Early Childhood Center,51.2,40.7,23.2,68.1,31.9,5.4,9.6,41.3,39.5,0.0,0.0,4.2,61.7,38.3,14.7
2740111.0,E Somerville Community,71.2,28.6,17.0,68.0,46.1,4.4,3.2,71.3,18.6,0.0,0.1,2.3,51.6,48.4,20.0
2740510.0,Full Circle High School,34.4,1.6,67.2,88.5,73.8,23.0,1.6,39.3,32.8,0.0,0.0,3.3,62.3,37.7,7.6
2740083.0,John F Kennedy,18.0,1.9,28.9,43.9,29.3,10.2,5.5,17.4,61.6,0.0,0.0,5.3,54.6,45.4,18.2
2740410.0,Next Wave Junior High,62.5,0.0,62.5,93.8,62.5,18.8,0.0,68.8,12.5,0.0,0.0,0.0,68.8,31.3,6.6
2740505.0,Somerville High,57.4,15.4,16.9,58.0,39.6,13.6,9.4,45.8,30.5,0.0,0.0,0.7,54.7,45.3,14.0
2740115.0,West Somerville Neighborhood,26.5,4.5,17.5,48.8,36.3,13.8,4.0,20.7,55.7,0.0,0.0,5.8,53.8,46.2,19.9
2740120.0,Winter Hill Community,60.2,29.7,29.4,77.3,49.6,12.6,8.2,53.5,22.9,0.0,0.0,2.8,55.0,45.0,17.8
2780305.0,Michael E. Smith Middle School,6.5,2.9,14.9,38.9,28.3,2.0,1.8,12.5,79.5,0.0,0.0,4.2,49.6,50.4,17.5
2780020.0,Mosier,9.3,6.8,15.9,40.7,28.0,1.4,1.6,15.7,79.4,0.2,0.0,1.6,49.3,50.7,20.2
2780015.0,Plains Elementary,6.7,5.8,22.4,44.2,29.4,1.2,2.6,11.0,81.7,0.3,0.0,3.2,50.6,49.4,23.0
2780505.0,South Hadley High,1.5,0.4,13.4,27.2,19.3,3.1,1.7,7.2,86.8,0.0,0.4,0.9,50.3,49.7,12.4
8290605.0,Joseph P Keefe Technical High School,20.1,7.4,44.4,71.1,38.1,5.9,0.1,46.3,43.5,0.8,0.0,3.3,56.9,43.1,13.4
4880550.0,South Shore Charter Public School,27.0,15.8,15.7,38.0,14.5,25.1,4.6,2.8,62.5,0.3,0.1,4.6,50.5,49.5,18.0
8730605.0,So Shore Vocational Technical High,0.2,0.0,30.8,47.6,25.6,0.8,0.5,3.3,92.8,0.0,0.2,2.5,66.4,33.6,13.0
2750005.0,William E Norris,3.5,2.1,19.8,31.0,15.6,0.4,1.5,4.4,90.8,0.2,0.4,2.3,51.5,48.5,18.6
2760050.0,Albert S. Woodward Memorial School,12.2,6.9,13.5,24.5,4.1,1.6,18.4,6.9,67.3,0.0,0.0,5.7,50.6,49.4,17.8
2760020.0,Margaret A Neary,12.1,6.0,13.1,24.8,4.7,0.3,16.1,6.4,71.5,0.3,0.0,5.4,50.7,49.3,23.1
2760008.0,Mary E Finn School,7.8,7.5,14.7,23.9,4.1,1.7,15.7,4.8,72.0,0.3,0.0,5.5,53.6,46.4,17.4
2760305.0,P Brent Trottier,12.2,4.8,12.0,19.6,3.1,0.4,14.4,4.4,77.6,0.0,0.0,3.3,50.5,49.5,16.7
2770005.0,Charlton Street,24.5,21.1,17.1,82.9,69.1,3.1,1.4,46.6,45.1,0.2,0.0,3.6,52.3,47.7,19.1
2770010.0,Eastford Road,42.1,21.0,21.0,81.7,71.4,2.0,2.4,51.6,43.7,0.4,0.0,0.0,48.8,51.2,12.3
2770515.0,Southbridge High School,30.8,19.1,21.6,74.7,64.0,1.8,0.8,54.2,42.4,0.2,0.0,0.6,52.1,47.9,
2770315.0,Southbridge Middle School,25.0,19.4,22.0,74.9,67.6,1.4,1.0,57.8,37.7,0.6,0.0,1.6,51.9,48.1,
2770020.0,West Street,30.6,26.0,19.7,78.9,65.2,1.4,2.3,52.2,41.3,0.7,0.0,2.1,49.4,50.6,18.7
8720605.0,Southeastern Regional Vocational Technical,23.7,1.8,21.2,55.0,39.1,32.6,1.4,11.7,50.4,0.1,0.0,3.9,51.2,48.8,16.1
7650015.0,Monterey,,,,,,,,,,,,,,,
7650505.0,Mt Everett Regional,4.1,1.4,18.2,41.8,29.5,0.7,0.0,6.8,87.0,0.0,0.0,5.5,51.0,49.0,10.3
7650018.0,New Marlborough Central,0.0,0.0,1.1,24.4,23.3,0.0,0.0,1.1,92.2,3.3,0.0,3.3,50.0,50.0,10.7
7650030.0,South Egremont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,92.3,0.0,0.0,0.0,69.2,30.8,8.5
7650035.0,Undermountain,4.8,3.0,13.9,44.8,35.2,1.2,0.0,7.6,85.8,0.3,0.0,5.2,53.0,47.0,16.7
8760605.0,Bay Path Regional Vocational Technical High School,0.4,0.0,14.6,36.2,26.8,0.5,0.4,6.7,91.3,0.1,0.0,0.9,58.0,42.0,13.9
7660215.0,Granville Village School,0.0,0.0,23.2,39.0,24.4,0.0,0.0,1.2,92.7,1.2,0.0,4.9,52.4,47.6,13.1
7660315.0,Powder Mill School,4.6,4.1,23.0,43.1,27.6,2.3,1.3,5.9,88.8,0.0,0.0,1.8,48.7,51.3,18.0
7660505.0,Southwick Regional School,2.4,0.8,19.0,30.0,16.8,1.9,0.4,3.8,92.8,0.0,0.0,1.1,50.6,49.4,15.3
7660010.0,Woodland School,4.4,3.3,20.4,41.1,26.9,1.5,0.6,7.7,87.9,0.0,0.0,2.4,52.4,47.6,15.4
7670505.0,David Prouty High,1.5,0.6,11.8,39.6,32.8,1.2,1.2,8.6,84.0,0.0,0.0,5.0,54.4,45.6,15.8
7670008.0,East Brookfield Elementary,0.9,0.5,31.1,46.2,26.4,0.9,0.5,6.1,87.3,0.5,0.0,4.7,54.2,45.8,21.1
7670415.0,Knox Trail Middle School,0.5,0.5,21.0,47.3,34.5,1.0,0.5,9.7,85.3,0.2,0.0,3.4,54.8,45.2,17.3
7670040.0,Wire Village School,2.8,2.6,20.7,48.8,35.6,0.9,1.4,8.8,85.3,0.0,0.0,3.5,49.3,50.7,21.6
2810095.0,Alfred G. Zanetti Montessori Magnet School,4.6,1.7,4.6,42.3,39.7,25.3,0.2,48.4,21.9,0.0,0.0,4.1,47.0,53.0,17.3
2810175.0,Alice B Beal Elementary,21.4,12.0,14.1,74.3,68.5,13.8,9.1,54.0,20.3,0.0,0.0,2.9,50.7,49.3,19.5
2810165.0,Arthur T Talmadge,13.0,7.8,15.9,80.7,77.0,30.0,1.9,48.1,16.3,0.4,0.0,3.3,53.0,47.0,18.8
2810360.0,Balliet Middle School,28.3,17.4,52.2,95.7,89.1,19.6,0.0,73.9,6.5,0.0,0.0,0.0,69.6,30.4,8.3
2810025.0,Brightwood,38.4,26.6,14.6,94.7,91.6,16.4,0.0,82.4,1.2,0.0,0.0,0.0,52.0,48.0,20.1
2810365.0,Chestnut Accelerated Middle School (North),45.0,29.5,26.5,94.3,87.9,8.7,0.3,88.3,2.3,0.3,0.0,0.0,54.0,46.0,15.6
2810366.0,Chestnut Accelerated Middle School (South),40.1,26.5,21.1,94.0,84.9,12.9,0.3,83.9,2.8,0.0,0.0,0.0,49.5,50.5,15.1
2810367.0,Chestnut Accelerated Middle School (Talented and Gifted),24.9,7.4,21.8,77.9,73.7,21.1,2.8,60.4,13.0,0.4,0.4,2.1,43.9,56.1,17.3
2810475.0,Conservatory of the Arts,19.3,11.0,15.4,76.9,68.5,25.8,0.0,61.4,11.6,0.0,0.0,1.2,24.0,76.0,13.1
2810035.0,Daniel B Brunton,21.6,14.0,15.3,79.9,75.3,20.3,1.5,60.8,15.5,0.0,0.2,1.7,49.3,50.7,22.6
2810001.0,Early Childhood Education Center,20.1,0.0,49.3,89.6,79.9,19.4,1.4,65.3,11.1,0.0,0.0,2.8,63.9,36.1,8.9
2810010.0,Edward P. Boland School,35.8,19.3,25.8,88.6,80.3,10.0,1.3,78.0,8.9,0.1,0.0,1.6,56.3,43.7,18.9
2810030.0,Elias Brookings,26.1,17.2,25.9,88.4,81.8,24.0,0.3,64.9,8.4,0.8,0.0,1.6,51.7,48.3,18.9
2810325.0,Forest Park Middle,37.4,23.4,21.6,88.1,80.8,17.8,7.8,67.8,5.3,0.1,0.1,1.0,48.9,51.1,14.8
2810075.0,Frank H Freedman,15.6,10.8,19.7,79.7,73.0,25.1,1.0,55.2,17.1,0.0,0.0,1.6,55.9,44.1,18.8
2810080.0,Frederick Harris,24.1,13.6,17.7,74.4,69.2,19.7,3.2,56.9,17.0,0.0,0.0,3.2,51.2,48.8,16.7
2810575.0,Gateway to College at Holyoke Community College,11.1,0.0,7.4,55.6,51.9,22.2,0.0,48.1,29.6,0.0,0.0,0.0,37.0,63.0,18.0
2810580.0,Gateway to College at Springfield Technical Community College,14.6,6.3,6.3,72.9,68.8,20.8,0.0,64.6,12.5,0.0,0.0,2.1,39.6,60.4,32.7
2810195.0,German Gerena Community School,35.4,22.6,17.0,85.2,79.6,14.5,0.7,80.7,3.6,0.0,0.0,0.5,49.9,50.1,17.7
2810065.0,Glenwood,19.9,12.0,16.9,77.4,71.4,14.0,2.3,66.8,14.3,0.0,0.0,2.7,53.8,46.2,19.9
2810068.0,Glickman Elementary,21.7,14.5,30.1,80.5,70.2,22.8,3.6,53.8,17.5,0.0,0.0,2.2,50.1,49.9,17.2
2810510.0,High School Of Commerce,37.6,25.2,21.9,85.2,73.8,19.8,1.5,69.3,8.2,0.0,0.0,1.1,53.2,46.8,15.8
2810050.0,Hiram L Dorman,20.4,10.8,18.0,84.5,79.6,27.9,1.2,57.6,12.4,0.0,0.0,0.9,49.8,50.2,20.9
2810085.0,Homer Street,27.5,19.3,15.4,89.7,84.4,24.1,1.6,64.2,9.2,0.0,0.0,0.9,52.5,47.5,20.4
2810100.0,Indian Orchard Elementary,17.3,9.8,18.0,83.2,77.8,17.0,1.7,62.6,15.6,0.0,0.0,3.2,52.9,47.1,18.1
2810328.0,John F Kennedy Middle,23.9,14.5,21.1,89.2,83.9,19.1,0.7,70.6,8.5,0.2,0.0,0.9,54.9,45.1,18.3
2810320.0,John J Duggan Middle,22.2,12.1,24.4,79.0,72.0,27.4,2.5,53.6,15.5,0.0,0.0,1.0,58.3,41.7,15.4
2810110.0,Kensington International School,38.2,30.7,13.1,93.8,86.3,21.2,5.2,67.6,4.6,0.0,0.0,1.3,51.3,48.7,21.8
2810115.0,Liberty,29.5,22.2,13.2,81.9,72.6,8.7,2.1,74.0,14.6,0.0,0.0,0.7,48.6,51.4,20.4
2810560.0,Liberty Preparatory Academy,15.4,0.0,38.5,76.9,69.2,15.4,7.7,38.5,38.5,0.0,0.0,0.0,69.2,30.8,3.6
2810120.0,Lincoln,40.6,29.0,17.6,92.8,87.1,10.1,0.2,85.6,3.2,0.0,0.0,0.7,57.4,42.6,24.5
2810330.0,M Marcus Kiley Middle,24.6,12.1,23.5,87.2,81.5,21.2,3.0,62.4,12.6,0.2,0.0,0.8,53.3,46.7,16.9
2810060.0,Margaret C Ells,9.1,2.7,56.6,81.7,71.7,26.5,0.5,53.0,16.9,0.5,0.0,2.7,58.4,41.6,11.8
2810125.0,Mary A. Dryden Veterans Memorial School,19.0,11.7,14.2,69.0,61.1,14.5,7.2,52.1,23.2,0.0,0.3,2.7,47.3,52.7,21.8
2810140.0,Mary M Lynch,14.3,7.5,11.3,87.6,82.7,18.0,0.0,73.3,7.5,0.0,0.0,1.1,47.7,52.3,18.4
2810155.0,Mary M Walsh,37.0,27.3,13.6,83.4,75.3,14.3,1.0,68.8,13.6,0.0,0.0,2.3,55.2,44.8,19.3
2810145.0,Mary O Pottenger,19.3,13.7,17.5,76.9,71.5,11.4,2.0,69.7,15.2,0.2,0.0,1.3,51.6,48.4,20.2
2810023.0,Milton Bradley School,29.0,18.4,19.3,93.1,89.8,16.7,0.0,80.0,2.8,0.0,0.0,0.5,52.3,47.7,16.0
2810055.0,Rebecca M Johnson,24.5,11.9,24.3,90.5,85.4,28.0,0.3,65.2,5.0,0.1,0.0,1.4,51.1,48.9,18.6
2810620.0,Roger L. Putnam Vocational Technical Academy,28.2,10.1,16.0,72.8,65.8,19.5,1.6,65.5,12.6,0.0,0.0,0.9,45.8,54.2,13.0
2810350.0,STEM Middle Academy,19.4,6.6,12.8,76.0,67.4,25.7,1.4,59.7,13.2,0.0,0.0,0.0,64.9,35.1,17.7
2810020.0,Samuel Bowles,18.0,15.0,17.4,78.4,72.7,16.8,0.3,68.5,12.0,0.0,0.3,2.1,51.4,48.6,19.5
2810355.0,South End Middle School,39.0,25.2,19.5,95.5,88.6,14.2,0.4,81.7,2.4,0.0,0.0,1.2,49.6,50.4,14.9
2810500.0,Springfield Central High,26.6,12.6,16.3,70.1,62.4,24.1,6.0,51.5,17.0,0.0,0.1,1.1,51.8,48.2,17.0
2810570.0,Springfield High School,22.2,12.8,39.3,93.2,88.0,25.6,0.0,59.8,12.8,0.0,0.0,1.7,68.4,31.6,7.7
2810530.0,Springfield High School of Science and Technology,34.7,21.1,21.5,84.0,73.9,17.3,2.3,68.4,11.3,0.0,0.1,0.7,58.8,41.2,13.1
2810005.0,Springfield Public Day Elementary School,16.7,11.1,98.1,100.0,88.9,25.9,0.0,59.3,14.8,0.0,0.0,0.0,81.5,18.5,5.2
2810550.0,Springfield Public Day High School,29.7,16.2,100.0,100.0,82.9,23.4,0.0,66.7,8.1,0.0,0.0,1.8,69.4,30.6,4.9
2810345.0,Springfield Public Day Middle School,19.6,16.1,100.0,100.0,89.3,25.0,0.0,64.3,10.7,0.0,0.0,0.0,87.5,12.5,4.9
2810160.0,Sumner Avenue,27.8,17.2,25.0,87.8,79.5,17.0,4.7,61.3,13.9,0.2,0.0,3.0,52.3,47.7,16.8
2810205.0,The Springfield Renaissance School an Expeditionary Learning School,11.6,2.1,15.8,55.5,47.8,25.2,1.4,47.0,25.4,0.0,0.1,0.8,51.6,48.4,16.1
2810015.0,Thomas M Balliet,10.8,5.0,18.3,70.3,63.5,23.8,1.2,61.0,11.5,0.0,0.0,2.5,51.1,48.9,19.5
2810480.0,Van Sickle Academy,33.6,19.4,20.9,86.1,79.7,19.1,1.8,69.1,8.5,0.0,0.0,1.5,52.7,47.3,18.4
2810485.0,Van Sickle International Baccalaureate,24.7,13.4,26.0,82.7,69.9,11.8,2.5,72.9,12.3,0.0,0.0,0.5,55.6,44.4,15.1
2810180.0,Warner,14.3,7.5,12.9,75.3,68.5,16.5,2.9,60.6,16.1,0.7,0.4,2.9,53.4,46.6,18.1
2810185.0,Washington,29.0,18.0,17.1,83.9,74.4,19.6,7.1,58.3,11.3,0.0,0.2,3.5,54.6,45.4,23.2
2810190.0,White Street,32.3,24.5,12.9,89.1,82.6,16.3,4.9,68.8,8.7,0.0,0.0,1.3,51.2,48.8,21.1
2810045.0,William N. DeBerry,35.9,24.8,20.8,89.9,85.9,16.1,0.0,79.5,3.0,0.3,0.0,1.0,49.0,51.0,18.3
2840005.0,Colonial Park,8.3,3.8,22.9,32.3,12.0,1.5,3.8,5.3,85.3,0.0,0.0,4.1,57.1,42.9,19.3
2840025.0,Robin Hood,16.8,6.0,22.3,40.8,20.1,0.8,7.1,8.2,82.1,0.3,0.0,1.6,50.8,49.2,20.2
2840030.0,South,9.6,5.4,11.1,31.7,21.0,2.7,3.6,7.8,79.9,1.2,0.0,4.8,48.5,51.5,18.2
2840405.0,Stoneham Central Middle School,12.3,2.3,17.6,32.7,17.1,1.6,4.5,7.1,83.0,0.0,0.1,3.7,50.6,49.4,17.1
2840505.0,Stoneham High,10.2,2.4,12.4,24.2,12.8,2.8,3.5,5.2,86.3,0.1,0.0,2.1,49.3,50.7,14.3
2850012.0,Edwin A Jones Early Childhood Center,0.0,0.0,36.7,46.7,16.7,27.8,1.1,8.9,56.7,0.0,0.0,5.6,62.2,37.8,14.3
2850010.0,Helen Hansen Elementary,9.3,4.4,14.9,43.5,27.4,18.1,2.4,10.9,63.3,0.0,1.2,4.0,48.8,51.2,15.9
2850025.0,Joseph H Gibbons,11.3,2.8,16.5,38.6,24.5,12.1,6.1,7.2,66.9,0.0,0.0,7.7,51.2,48.8,15.9
2850014.0,Joseph R Dawe Jr Elementary,12.2,4.2,16.4,43.1,26.2,26.5,9.8,10.6,48.7,0.0,0.5,4.0,56.9,43.1,14.7
2850405.0,O'Donnell Middle School,15.6,3.3,13.4,41.5,28.7,22.8,6.6,8.9,57.2,0.1,0.1,4.1,51.2,48.8,18.2
2850015.0,South Elementary,9.0,4.7,9.0,35.3,25.5,19.6,10.6,6.3,55.3,0.4,2.0,5.9,49.4,50.6,23.0
2850505.0,Stoughton High,15.1,2.4,12.3,32.5,22.0,22.2,5.5,5.9,64.5,0.0,0.1,1.8,51.8,48.2,16.5
2850020.0,West Elementary,24.2,16.0,11.3,55.9,41.9,21.8,4.1,16.8,49.3,0.6,0.3,7.2,50.4,49.6,18.1
2870005.0,Burgess Elementary,1.1,0.3,10.9,22.8,14.9,0.5,1.4,4.6,89.2,0.3,0.0,3.9,56.1,43.9,23.1
4890505.0,Sturgis Charter Public School,2.2,0.0,11.2,22.8,13.6,1.7,2.6,4.4,85.2,0.6,0.1,5.3,40.9,59.1,14.1
2880305.0,Ephraim Curtis Middle,2.5,0.6,17.2,21.3,4.9,2.3,6.6,3.1,84.1,0.0,0.1,3.9,51.5,48.5,22.4
2880025.0,General John Nixon Elementary,2.8,1.7,10.9,15.1,5.3,5.3,9.0,2.2,75.1,0.0,0.3,8.1,49.6,50.4,20.4
2880015.0,Israel Loring School,2.1,0.8,13.6,19.3,6.8,2.1,11.9,3.9,74.7,0.8,1.0,5.5,53.2,46.8,21.3
2880010.0,Josiah Haynes,4.7,1.3,14.5,19.4,4.1,3.1,8.8,1.6,79.8,0.0,0.0,6.7,55.6,44.4,19.3
2880030.0,Peter Noyes,4.4,1.7,12.3,17.3,4.0,2.9,10.1,4.0,75.1,0.0,0.0,7.9,51.9,48.1,20.9
2890005.0,Sunderland Elementary,13.6,6.2,17.5,47.5,30.0,5.8,8.2,10.1,65.0,0.0,0.0,10.9,59.1,40.9,15.5
2900003.0,Sutton Early Learning,1.9,1.6,17.7,25.6,9.2,0.9,1.3,1.3,92.1,0.0,0.0,4.4,49.4,50.6,23.7
2900005.0,Sutton Elementary,2.7,1.8,21.1,28.4,10.3,0.9,2.1,2.1,89.1,0.0,0.3,5.4,48.6,51.4,24.3
2900510.0,Sutton High School,0.5,0.0,10.8,15.3,7.0,0.2,0.9,1.6,92.5,0.2,0.0,4.5,49.1,50.9,16.9
2900305.0,Sutton Middle School,2.4,0.8,18.7,25.1,6.9,1.1,1.9,1.6,91.2,0.0,0.0,4.3,53.1,46.9,23.5
2910005.0,Clarke,13.6,12.6,17.0,35.9,17.5,1.5,3.4,9.2,83.5,1.0,0.0,1.5,50.0,50.0,17.7
2910010.0,Hadley,16.8,10.1,10.8,36.0,21.5,3.4,3.4,9.4,80.1,0.0,0.0,3.7,53.5,46.5,17.7
2910020.0,Stanley,8.6,4.7,9.4,18.3,5.8,0.7,1.4,7.9,86.3,0.4,0.0,3.2,50.7,49.3,19.0
2910505.0,Swampscott High,6.9,1.0,12.3,23.5,13.1,4.6,2.1,9.7,81.5,0.0,0.4,1.6,49.2,50.8,15.4
2910305.0,Swampscott Middle,9.8,1.8,16.0,29.5,14.2,3.9,2.7,11.4,79.8,0.3,0.0,1.9,50.8,49.2,17.2
2920006.0,Elizabeth S Brown,0.7,0.3,11.4,27.8,19.7,0.3,1.3,0.7,97.7,0.0,0.0,0.0,51.2,48.8,18.7
2920015.0,Gardner,0.0,0.0,3.7,25.5,23.5,0.4,0.4,0.8,97.5,0.4,0.0,0.4,54.3,45.7,20.5
2920505.0,Joseph Case High,1.5,0.4,10.0,28.0,21.6,1.7,1.3,1.7,93.9,0.2,0.0,1.1,52.7,47.3,14.2
2920305.0,Joseph Case Jr High,1.6,1.2,11.3,26.8,19.7,0.6,0.6,1.4,95.8,0.0,0.0,1.6,52.3,47.7,17.6
2920020.0,Joseph G Luther,1.8,0.0,13.6,29.1,21.4,0.9,0.5,3.6,92.7,0.5,0.0,1.8,52.3,47.7,14.8
2920017.0,Mark G Hoyle Elementary,1.5,0.8,16.3,31.6,17.5,0.0,1.5,1.5,91.3,0.4,0.0,5.3,54.0,46.0,17.2
7700405.0,Tantasqua Regional Jr High,1.7,0.0,11.9,28.2,19.4,0.7,1.2,4.5,90.9,0.0,0.0,2.7,47.1,52.9,17.0
7700505.0,Tantasqua Regional Sr High,0.9,0.1,5.9,17.1,12.9,0.5,1.4,4.1,91.2,0.1,0.0,2.6,43.6,56.4,13.7
7700605.0,Tantasqua Regional Vocational,0.4,0.0,18.7,36.6,23.3,0.2,0.4,5.0,91.5,0.6,0.0,2.2,61.4,38.6,10.0
2930315.0,Benjamin Friedman Middle,5.5,1.6,18.0,45.8,36.1,8.5,1.0,10.8,74.6,0.5,0.2,4.4,50.4,49.6,21.5
2930010.0,East Taunton Elementary,6.9,3.0,20.8,48.9,35.6,11.7,0.5,8.2,75.5,0.5,0.0,3.6,49.6,50.4,19.4
2930007.0,Edmund Hatch Bennett,9.0,5.4,10.5,41.4,33.0,8.7,0.9,9.0,78.7,0.3,0.0,2.4,53.2,46.8,22.9
2930005.0,Edward F. Leddy Preschool,6.4,2.1,42.2,62.6,44.1,11.9,2.4,11.9,70.2,0.0,0.3,3.3,57.1,42.9,18.5
2930027.0,Elizabeth Pole,13.0,8.5,14.6,66.4,58.9,17.7,1.6,14.9,57.4,0.0,0.3,8.0,50.2,49.8,20.5
2930057.0,H H Galligan,19.5,16.3,17.1,76.4,63.0,22.0,0.8,17.1,54.1,0.4,1.2,4.5,50.8,49.2,23.3
2930035.0,Hopewell,5.5,2.4,16.8,62.7,56.2,13.4,0.3,9.6,68.5,0.3,0.0,7.9,47.9,52.1,20.1
2930305.0,John F Parker Middle,14.6,5.7,17.4,64.7,56.5,19.2,2.0,15.2,55.4,0.4,0.2,7.5,48.3,51.7,23.2
2930008.0,Joseph C Chamberlain,5.5,2.8,18.3,42.0,30.8,7.2,1.5,4.3,82.0,0.2,0.0,4.7,52.7,47.3,22.4
2930042.0,Joseph H Martin,7.9,1.5,17.6,49.3,39.9,14.0,1.7,10.5,69.7,0.3,0.0,3.9,52.5,47.5,23.9
2930015.0,Mulcahey Elementary School,13.3,9.4,19.0,64.4,53.8,18.0,0.6,15.1,60.9,0.0,0.2,5.1,53.2,46.8,22.7
2930525.0,Taunton Alternative High School,4.5,1.1,33.7,70.8,60.7,15.7,0.0,14.6,64.0,0.0,0.0,5.6,62.9,37.1,9.9
2930505.0,Taunton High,9.9,2.6,14.6,44.5,37.1,14.5,1.8,11.8,67.9,0.1,0.3,3.6,50.1,49.8,19.8
2950010.0,Heath-Brook,3.3,2.1,7.4,21.9,14.5,1.8,2.4,3.0,90.8,0.0,0.0,2.1,49.7,50.3,21.7
2950023.0,John F. Ryan,2.2,1.1,20.1,31.2,14.0,2.4,3.0,1.7,91.6,0.4,0.2,0.7,53.9,46.1,21.4
2950305.0,John W. Wynn Middle,2.6,1.1,19.3,29.7,13.1,2.8,3.2,2.3,90.4,0.0,0.0,1.3,45.2,54.8,21.1
2950001.0,L F Dewing,3.9,3.0,16.3,31.7,17.4,4.1,3.4,5.3,86.7,0.0,0.2,0.4,52.8,47.2,19.2
2950025.0,Louise Davy Trahan,5.1,1.2,16.1,29.0,14.5,0.8,3.5,2.0,92.5,0.0,0.0,1.2,45.9,54.1,19.3
2950020.0,North Street,3.1,1.9,21.8,30.0,15.2,5.8,3.1,1.9,87.5,0.0,0.0,1.6,57.6,42.4,21.1
2950505.0,Tewksbury Memorial High,1.4,0.7,14.4,22.9,12.3,1.5,2.6,2.9,92.6,0.0,0.2,0.3,52.8,47.2,20.1
2960005.0,Tisbury Elementary,33.3,24.9,14.0,51.7,30.5,3.1,0.9,26.2,59.8,2.2,0.0,7.8,53.3,46.7,13.1
2980005.0,Proctor Elementary,1.6,0.0,21.3,26.2,7.8,0.8,1.6,2.9,92.2,0.0,0.0,2.5,47.5,52.5,16.3
2980010.0,Steward Elementary,0.8,0.0,15.4,19.6,6.5,0.3,1.6,1.8,93.2,0.8,0.0,2.4,50.8,49.2,14.5
8780605.0,Tri-County Regional Vocational Technical,0.5,0.4,29.5,42.8,20.8,0.4,0.7,4.6,89.2,0.4,0.2,4.5,55.0,44.9,16.8
7730020.0,Newbury Elementary,0.7,0.0,16.1,23.4,10.7,0.7,1.6,1.6,94.8,0.0,0.5,0.9,55.2,44.8,19.8
7730025.0,Pine Grove,1.5,0.8,13.0,25.1,14.4,0.4,0.6,1.1,94.9,0.2,0.0,2.8,50.7,49.0,19.7
7730015.0,Salisbury Elementary,4.5,1.4,13.8,45.1,35.4,2.6,3.6,4.3,85.6,0.0,0.6,3.2,50.2,49.8,19.4
